x,y
968839.2289501163,1948742.7911064525
968730.5368054028,1948735.4341542944
968644.8684351277,1948742.4145402014
968673.76194736,1948673.5185127708
968603.8521186493,1948642.7179916985
968640.6883599373,1948571.5728544039
968799.0691955793,1948635.3241499143
968847.883637088,1948459.8452833514
968765.8089043044,1948483.4528430877
968868.5325383286,1948547.41534838
968584.2690947558,1948603.9609318993
968493.9545276633,1948551.04939413
968158.9604749994,1948739.8288445077
968283.0244358642,1948608.436395793
968152.973657829,1948561.2279881027
968125.9746470242,1948662.2930546994
968085.8522367323,1948567.0334303682
968524.4428442698,1948669.6462665836
968392.9067123652,1948695.6644272015
966844.1880845855,1948028.267679749
966846.4571733108,1947932.8445635312
966884.5754270249,1948185.650437977
966878.8756070189,1948085.821276972
966906.864530084,1948014.7037276477
966925.5998068647,1948060.1170706297
967060.3892790508,1947961.9475932086
967051.2788883169,1948115.0900164805
967037.8366643938,1948067.4364219967
967101.7575637741,1948144.8451606706
967241.3422028595,1948142.0736024454
967327.7025279042,1948085.1501454122
967404.8294640047,1948151.4145104715
967519.053249584,1948215.3152505187
967604.6698849803,1948193.9004671294
967629.9361414014,1948102.8256760254
967561.0095988737,1948099.766647554
967691.2007138118,1948180.2492622882
967669.4430450528,1948038.3225927383
967665.6883538376,1947981.754543053
967493.3026949529,1947731.6895580417
967630.9539233915,1947910.88433446
967206.0782781468,1947938.071394353
967558.031603559,1947790.2376880273
967648.6899698937,1947701.12638917
967572.709061095,1947702.5326097475
967048.3241681432,1948038.548637965
967126.671025531,1947966.122432212
967493.1187372305,1948135.53540284
967435.5559522193,1948101.3678541803
967500.9580417373,1947881.4372474516
968316.142709107,1947796.1821513493
967736.6552335515,1947373.4919301383
967777.7959469403,1947728.360333006
967819.306406601,1947496.3212476196
967977.9177815316,1948070.4094905746
967754.8999395409,1947293.5396238607
967833.9897710517,1949686.348733704
967793.89033168,1949596.6376317055
967851.8243812998,1949729.5487503738
967681.3063936488,1949721.3362384907
967770.5620106184,1949730.9738499608
967763.869455774,1949600.0827492282
967627.9213778456,1949849.1333725979
967718.9639400077,1949864.3107754919
967620.4570095944,1949973.4229314872
967584.7731805412,1949883.6955379017
967503.3078616867,1949832.9790712777
967553.3749153067,1949760.667490902
967582.633315146,1949788.289681342
967599.3341226096,1949767.1444844068
967462.6270987232,1949820.9345460867
967528.6147390628,1949979.3296433145
967497.1551070169,1950065.991495482
967393.4731020883,1949980.9697579406
967366.5370002263,1949870.1289664493
967319.8217246385,1949895.8308236424
967314.2693707916,1950279.7288454224
967286.3271938856,1950137.8271064477
967450.5291226817,1950339.103778533
966966.7119121506,1949951.5947871304
967054.2302252214,1949968.9978924687
967763.6847448162,1948871.163993921
967732.9419330775,1948916.7717050235
967788.2869988465,1948836.674919064
967823.9298905468,1948915.308566487
967882.0507806393,1948867.3761447675
967835.6855598561,1948985.1592953622
967926.1070371186,1949065.7999418227
967842.9938852474,1949047.2610359718
967920.3096523857,1949165.674321029
967751.758472312,1949211.8164914986
967711.7553224729,1949147.6231704112
967849.612355895,1949159.2914416788
968068.2167586908,1949263.8456736729
968015.7147058562,1949393.8556631075
968135.9552726407,1949420.019707278
968186.9715159239,1949592.9004763237
968210.6474259548,1949547.3215019992
968012.6137076266,1949505.9237465623
967988.8187708919,1949520.4386853578
967940.2942926011,1949536.1587853031
968155.7303587853,1949508.7010087478
968192.5952239627,1949677.1983492302
968061.7883844633,1949658.8404966418
967926.9538191312,1949512.911599735
968107.6281815667,1949634.2556960287
967982.8324399523,1949571.4972777045
967963.6859843881,1949417.355404507
968120.7076253416,1949589.8267078176
968318.8320922814,1949655.6349335103
967969.9125905002,1949199.875941677
969098.4095861411,1948594.2621898034
968534.0622810996,1948178.1171873352
968481.691283812,1948113.9672186933
968814.9559959352,1948866.0329229205
968930.8842381319,1948918.851872952
968130.912230837,1948797.6288137003
968203.4983792908,1948835.071892029
968318.8304899338,1948499.5719578413
968213.8102393297,1948759.5887179342
968359.8678609082,1948603.7048974328
968240.6867228035,1948626.3499196984
968250.8295864757,1948737.2575533276
968048.3451152145,1948462.8882064694
968165.2398169662,1948534.5537230216
968164.0325699691,1948450.2390458854
969011.1095535903,1949110.4888899252
968434.1671967469,1948394.8423697273
968402.9369065674,1948313.9704582018
969093.5556074633,1948714.102360448
969047.9201834842,1948558.9477199938
968216.5983999869,1948334.6530602335
968799.6223079211,1949016.9778033795
968657.726839895,1948170.9920009803
968041.2242857462,1948219.9429150177
968596.6267580118,1948134.6109054799
968430.773271351,1948199.589638474
968574.9383147341,1948473.0795265543
968460.5279477987,1948357.0202671408
968553.3605797113,1948374.419051759
968652.205144229,1948346.3081211995
968811.102167523,1948311.3154603324
968784.1757587696,1948199.3609980291
967469.7515762538,1948034.6657361828
967263.5993464303,1947961.1428814693
967332.2124895279,1947884.3192221427
967424.4700805965,1947978.2607942685
967193.9942318097,1948010.2344242202
967119.8404047735,1948026.0606375134
967072.6088073119,1947924.1772453312
967116.6399309437,1947887.3901785745
966980.4570427351,1947857.9757470796
966903.1911608629,1947758.4318841067
966797.4901573659,1947839.845369577
966712.1096751135,1947700.3949983194
968057.9453539592,1947973.5774467068
967870.4800277365,1947933.2515418502
967770.2843285732,1948068.9950256841
967796.3199788851,1947947.962255868
967910.9633025799,1947892.0446115665
968119.2329823324,1947828.0018367765
968098.5787527254,1947741.5431155956
968014.410920416,1947681.9563069548
967934.2951932544,1947756.5997689448
967954.6638488552,1947768.7251328733
967883.6969070989,1947695.7750718514
967632.1493608785,1947764.4303851048
967591.1031743771,1947661.4105345309
968044.2207998477,1947621.930359555
967976.920484576,1947583.3587491908
967707.2138440042,1947527.8219384141
967636.5414109965,1947531.4258170882
967592.8651108487,1947433.9635651195
967757.1717613641,1947423.337994345
967076.8392344853,1949879.0410809768
967196.9836785019,1949881.8930539044
967204.7456474772,1949611.1521078004
968488.4166964319,1949650.5504956497
968487.0482024453,1949522.9671008633
968552.7911632891,1949621.4598452318
968616.7627497399,1949485.862507048
968568.1738014955,1949484.9371807673
968427.5802354108,1949448.8592185683
968252.2245015511,1949562.6946540156
968340.2459690245,1949480.2574315874
968407.3511964577,1949240.356742078
968645.5862002163,1949399.215090317
968445.6831166955,1949331.1869003368
968608.0351021417,1949280.6444328802
968262.348578236,1949207.6267447446
968392.2321067497,1949213.7872114955
968330.1321200273,1949145.2373958377
968384.8391537202,1949128.3865641644
968471.8059408542,1948999.3573393296
968324.8248303599,1948912.269954399
968436.9304686382,1948888.543562878
968192.6055581169,1948989.3293614956
968222.0261176985,1949059.112844146
968289.2630841779,1948853.604268356
968104.4098411014,1949257.049519499
968161.1722705241,1949315.6329778542
968235.3291936071,1949303.1443130367
968124.804464416,1949276.9414501006
968147.2223814159,1949133.7341662014
968184.7210919618,1949236.7704664588
968228.561169553,1949611.6018601856
968425.3149196425,1949781.7077110524
968258.4754924884,1949349.6532064232
967902.5188578336,1949362.1187353898
967850.3310203255,1949344.5695398601
968218.5694562014,1949770.2938984649
966845.3256452224,1949638.0998777847
967739.8296735374,1949097.5878743543
967602.105868803,1949120.314353678
967612.083354151,1949186.8433553432
967310.6247096325,1949579.6687247846
967529.2989559971,1949703.069469924
967615.2546727279,1949546.2982422132
967728.0949170302,1949487.0563373382
967811.3418370527,1949541.096484076
967742.3995728059,1949303.9386316538
967665.6538127183,1949331.9743385469
967655.1528808109,1949357.5330474179
967543.682764487,1949315.8090552418
967664.2506455828,1949425.1750287365
967563.8247990629,1949496.573336257
967488.8089567436,1949514.618734308
967571.4668252647,1949417.771266144
967571.4668252647,1949417.771266144
967441.4855043535,1949386.1062964695
967369.7665341763,1949344.2285762602
967424.3893304332,1949531.5136918502
967117.979608749,1949561.5698331988
967165.8652120028,1949607.977644105
966992.676185394,1949595.3519474305
967004.680894575,1949504.3277642378
968751.749859129,1948269.379341526
968613.8164998965,1948241.0543125113
969047.0605363843,1948801.9234939413
968616.5971621557,1948275.4371587294
968511.4537046779,1948273.616900312
968368.9962847136,1948217.5765129318
968287.5145766721,1948396.5115001753
968249.8732980296,1948256.8630723855
967963.1592025573,1948366.6935100364
968124.3921431086,1948250.6877584714
969057.6935935507,1949047.0753759048
968748.2281968828,1946865.922853933
968892.7646901614,1947706.351411471
968866.3832177583,1947739.7342920704
968795.9167642447,1947797.6912180255
968704.3972660789,1947895.668852151
968733.2775792581,1947822.3353556085
968760.6823519462,1948060.7665847917
968675.6348289137,1948000.0669833063
968669.0058424751,1947882.4889505864
968562.1660880267,1947900.644745891
968542.0848755288,1947963.9603071702
968382.5513995069,1947601.7726529173
968356.5768091109,1947509.7863156367
968554.3742204302,1947709.8466674276
969008.5547964144,1947954.4374107744
969080.495417451,1947343.9647499043
969015.7200421202,1947270.9820533516
968816.2905720505,1947341.6256195754
968406.8175053543,1947709.2980688422
968776.3118166571,1947753.3865147803
971032.1909790416,1951085.7896431834
971048.6535063096,1950994.7559302677
970998.4123009937,1951023.7778077952
971008.6183778724,1950911.686096676
971038.5465012342,1950882.7352991547
970993.6777082912,1950932.8182456568
970933.5147469903,1950903.073613159
970937.5843036154,1950804.316945399
971116.1914843845,1950860.2748546605
971096.4472318501,1950770.4770902472
971143.7198320193,1950649.3806245415
970936.3935365524,1950716.6733997946
970770.0353778017,1950879.2407175566
970607.5695094357,1950643.4995717928
970262.4916855571,1950719.0654336594
970315.075218242,1950850.903237012
970343.771020391,1950971.7322230441
970483.4470481547,1951007.845643718
970541.7655909907,1951015.4042713423
970604.5393717102,1951034.0421510916
970564.0307940722,1951067.470001152
970510.0021765956,1951024.3930356533
970398.0744620911,1951091.3602898025
970515.6015181331,1951108.6925100924
970217.7407533911,1951046.5186819457
970361.3556111709,1950949.4799592071
970361.3556111709,1950949.4799592071
970361.3556111709,1950949.4799592071
970361.3556111709,1950949.4799592071
970361.3556111709,1950949.4799592071
970361.3556111709,1950949.4799592071
970361.3556111709,1950949.4799592071
970361.3556111709,1950949.4799592071
967105.8742394492,1949850.0796030066
966982.1915832717,1949846.133570137
967050.9804053211,1949818.1230820455
967025.6381615062,1949665.117238221
966931.2756119305,1949704.3246015795
967138.2271831122,1949766.7411254337
966938.2803457527,1949688.7640973637
967286.390018235,1950377.4721403283
967195.413721184,1950377.83182567
967075.6924340922,1950257.3745228727
967178.0692425966,1950458.891773096
967117.915344842,1950435.8314191983
967060.2785784769,1950379.4774075907
967201.3325536825,1950534.2435741003
968281.0607472217,1949711.2527415282
968363.9502508839,1949673.2140359906
968378.5197253535,1949787.4334762925
968416.6673105132,1949598.6787175457
968349.7301184197,1949881.8480521431
968257.2144056079,1949481.6845017762
968212.1843421168,1949487.4044248522
968211.937534724,1949423.056330302
968266.1624879153,1949280.8368838585
968513.9006056783,1949847.9386370964
968694.8010704934,1949799.5462028421
968633.44427044,1949692.1600073262
968537.3416661448,1949740.2313654264
967837.6944027197,1946769.5518016918
967827.6902878392,1946696.3660968232
966683.8728562848,1947489.7099947522
968495.4547133193,1947783.294859034
968637.5619887784,1947745.0344308391
968361.1015939075,1947769.3833735494
968314.8564496624,1947690.7880663776
968227.4190043753,1947699.9983241064
968312.7629222581,1947605.3674152617
968271.2823379728,1947617.730112031
968194.2213298895,1947568.0994730315
968147.8712384362,1947462.8783837883
968630.730863701,1947574.2030328633
968655.8174235839,1947432.0970024057
